kernel: rbf, c: 2.97322209044266, gamma: 0.026978914416261927, train_acc: 92.5925925925926, test_acc: 89.33333333333333
kernel: rbf, c: 4.941318897707447, gamma: 0.025890183911547165, train_acc: 94.18518518518518, test_acc: 89.48148148148148
kernel: rbf, c: 3.932677142179571, gamma: 0.0503130458322926, train_acc: 97.48148148148148, test_acc: 90.51851851851852
kernel: rbf, c: 2.621603954523637, gamma: 0.025235921250033697, train_acc: 91.81481481481481, test_acc: 88.44444444444444
kernel: rbf, c: 4.93120927699679, gamma: 0.029277573842285312, train_acc: 94.92592592592592, test_acc: 89.92592592592594
kernel: rbf, c: 4.409516403489552, gamma: 0.016955459857512054, train_acc: 90.85185185185185, test_acc: 87.85185185185185
kernel: rbf, c: 3.8590505227688174, gamma: 0.039630822220085335, train_acc: 96.03703703703704, test_acc: 90.81481481481481
kernel: rbf, c: 4.240385506145194, gamma: 0.01138177428801511, train_acc: 87.77777777777777, test_acc: 86.07407407407408
kernel: rbf, c: 4.9662187832079425, gamma: 0.06989259803430244, train_acc: 99.44444444444444, test_acc: 90.07407407407408
kernel: rbf, c: 4.901882149028812, gamma: 0.05610351367285974, train_acc: 98.51851851851852, test_acc: 90.81481481481481
kernel: rbf, c: 3.293056392821673, gamma: 0.08087412476951931, train_acc: 99.4074074074074, test_acc: 90.81481481481481
kernel: rbf, c: 3.128255713197191, gamma: 0.06792142689448234, train_acc: 98.25925925925925, test_acc: 91.25925925925927
kernel: rbf, c: 4.697679759191606, gamma: 0.050619326424300434, train_acc: 97.85185185185186, test_acc: 90.37037037037037
kernel: rbf, c: 2.2191535719082083, gamma: 0.03973555551436148, train_acc: 94.22222222222221, test_acc: 90.07407407407408
kernel: rbf, c: 4.476358488231719, gamma: 0.06426021916196528, train_acc: 99.03703703703704, test_acc: 90.66666666666666
kernel: rbf, c: 4.2351899561432145, gamma: 0.04410431306314434, train_acc: 96.92592592592592, test_acc: 90.81481481481481
kernel: rbf, c: 3.7016876976489037, gamma: 0.040815964365065835, train_acc: 96.03703703703704, test_acc: 90.81481481481481
kernel: rbf, c: 3.4609077765127494, gamma: 0.015528210501664964, train_acc: 89.22222222222223, test_acc: 87.1111111111111
kernel: rbf, c: 4.04654345921451, gamma: 0.049150427468910914, train_acc: 97.48148148148148, test_acc: 90.51851851851852
kernel: rbf, c: 3.2886385654266466, gamma: 0.049753773270848504, train_acc: 96.92592592592592, test_acc: 90.96296296296296
kernel: rbf, c: 3.785487518275998, gamma: 0.03949689577539723, train_acc: 95.96296296296296, test_acc: 90.81481481481481
kernel: rbf, c: 4.763983270735693, gamma: 0.04051368416724354, train_acc: 96.74074074074073, test_acc: 90.37037037037037
kernel: rbf, c: 3.582445173451278, gamma: 0.04797151198445282, train_acc: 96.92592592592592, test_acc: 90.96296296296296
kernel: rbf, c: 4.66846037638947, gamma: 0.028965556701814568, train_acc: 94.7037037037037, test_acc: 89.92592592592594
kernel: rbf, c: 3.6295553217547, gamma: 0.07865637590121109, train_acc: 99.44444444444444, test_acc: 90.51851851851852
kernel: rbf, c: 3.1408294811964064, gamma: 0.06494302933620387, train_acc: 98.11111111111111, test_acc: 91.25925925925927
kernel: rbf, c: 3.391278947111674, gamma: 0.047778148829590104, train_acc: 96.70370370370371, test_acc: 90.81481481481481
kernel: rbf, c: 4.366262085586454, gamma: 0.030625334133146505, train_acc: 94.85185185185185, test_acc: 89.92592592592594
kernel: rbf, c: 3.719781604197567, gamma: 0.0233942906993205, train_acc: 92.4074074074074, test_acc: 89.18518518518519
kernel: rbf, c: 3.9408830519831124, gamma: 0.056103563749599614, train_acc: 97.96296296296296, test_acc: 90.51851851851852
kernel: rbf, c: 3.965780233240488, gamma: 0.037531236051188036, train_acc: 95.81481481481482, test_acc: 90.81481481481481
kernel: rbf, c: 4.923642175156335, gamma: 0.03130356475344905, train_acc: 95.62962962962963, test_acc: 90.22222222222223
kernel: rbf, c: 2.365007000411396, gamma: 0.019099223431216814, train_acc: 89.33333333333333, test_acc: 87.4074074074074
kernel: rbf, c: 2.3615115131949977, gamma: 0.10103383639637732, train_acc: 99.4074074074074, test_acc: 90.22222222222223
kernel: rbf, c: 2.9549433562284744, gamma: 0.0873554189386049, train_acc: 99.4074074074074, test_acc: 90.51851851851852
kernel: rbf, c: 3.380291555012676, gamma: 0.027288152924801665, train_acc: 93.33333333333333, test_acc: 89.48148148148148
kernel: rbf, c: 3.8587929277618556, gamma: 0.04027993185413719, train_acc: 96.07407407407408, test_acc: 90.81481481481481
kernel: rbf, c: 2.1690207592686215, gamma: 0.02365155299348142, train_acc: 90.5925925925926, test_acc: 88.14814814814815
kernel: rbf, c: 4.391624166875358, gamma: 0.056414939876229794, train_acc: 98.25925925925925, test_acc: 90.81481481481481
kernel: rbf, c: 2.4431586975550834, gamma: 0.08221031527383844, train_acc: 98.48148148148148, test_acc: 91.11111111111111
kernel: rbf, c: 4.434653782037893, gamma: 0.01468661975306577, train_acc: 89.66666666666666, test_acc: 87.70370370370371
kernel: rbf, c: 2.6154275255668162, gamma: 0.038204252103264474, train_acc: 94.4074074074074, test_acc: 89.92592592592594
kernel: rbf, c: 3.6590782439987715, gamma: 0.01604316327079438, train_acc: 89.74074074074075, test_acc: 87.70370370370371
kernel: rbf, c: 2.4447065911554136, gamma: 0.014629095834965177, train_acc: 87.55555555555556, test_acc: 86.22222222222223
kernel: rbf, c: 4.253427906720805, gamma: 0.023891416952992708, train_acc: 93.11111111111111, test_acc: 89.48148148148148
kernel: rbf, c: 4.880273762098501, gamma: 0.013230968386808477, train_acc: 89.29629629629629, test_acc: 87.4074074074074
kernel: rbf, c: 4.22482873787122, gamma: 0.0447108793750862, train_acc: 96.96296296296296, test_acc: 90.81481481481481
kernel: rbf, c: 3.5339362075755316, gamma: 0.011785724734558004, train_acc: 87.18518518518519, test_acc: 85.92592592592592
kernel: rbf, c: 2.873276648937714, gamma: 0.016199309292274918, train_acc: 88.92592592592592, test_acc: 86.96296296296296
kernel: rbf, c: 3.4618227530425267, gamma: 0.01625855311618271, train_acc: 89.62962962962962, test_acc: 87.4074074074074
kernel: rbf, c: 2.256691727521814, gamma: 0.024622529480227383, train_acc: 91.0, test_acc: 88.0
kernel: rbf, c: 3.584624276491275, gamma: 0.07389036105776137, train_acc: 99.14814814814815, test_acc: 90.81481481481481
kernel: rbf, c: 3.8266929221909867, gamma: 0.03613121680526706, train_acc: 95.51851851851852, test_acc: 90.51851851851852
kernel: rbf, c: 3.89055700125422, gamma: 0.03936203691976737, train_acc: 96.0, test_acc: 90.81481481481481
kernel: rbf, c: 2.1928339476092256, gamma: 0.0560994440147206, train_acc: 96.25925925925925, test_acc: 90.66666666666666
kernel: rbf, c: 2.0094365011752897, gamma: 0.02907385274946234, train_acc: 91.74074074074075, test_acc: 88.5925925925926
kernel: rbf, c: 2.9525991008310113, gamma: 0.03586792037873175, train_acc: 94.48148148148148, test_acc: 89.62962962962962
kernel: rbf, c: 2.5261595186130843, gamma: 0.017517636610061532, train_acc: 89.18518518518519, test_acc: 87.25925925925925
kernel: rbf, c: 3.8809170830662647, gamma: 0.017863944577102463, train_acc: 90.81481481481481, test_acc: 88.0
kernel: rbf, c: 2.1809315587983216, gamma: 0.025246927762689206, train_acc: 91.03703703703704, test_acc: 88.0
kernel: rbf, c: 2.21800930994183, gamma: 0.08793019909070578, train_acc: 98.66666666666667, test_acc: 90.66666666666666
kernel: rbf, c: 3.080449885542291, gamma: 0.04271073972946171, train_acc: 95.74074074074073, test_acc: 90.81481481481481
kernel: rbf, c: 2.38492733802158, gamma: 0.07816305786109431, train_acc: 98.22222222222223, test_acc: 90.81481481481481
kernel: rbf, c: 4.743122225873105, gamma: 0.04554145465322251, train_acc: 97.4074074074074, test_acc: 90.51851851851852
kernel: rbf, c: 2.6248480990595144, gamma: 0.03708041372227388, train_acc: 94.2962962962963, test_acc: 89.77777777777777
kernel: rbf, c: 4.527377744091015, gamma: 0.0335353495022227, train_acc: 95.7037037037037, test_acc: 90.51851851851852
kernel: rbf, c: 4.534416062203393, gamma: 0.08029487835871413, train_acc: 99.62962962962963, test_acc: 89.62962962962962
kernel: rbf, c: 4.376295340732572, gamma: 0.038860249804355505, train_acc: 96.22222222222221, test_acc: 90.51851851851852
kernel: rbf, c: 2.3213753989888826, gamma: 0.012922567937864532, train_acc: 86.33333333333333, test_acc: 84.29629629629629
kernel: rbf, c: 4.883944527108476, gamma: 0.07553231087077306, train_acc: 99.62962962962963, test_acc: 89.77777777777777
kernel: rbf, c: 3.9537923998607836, gamma: 0.039565825561413026, train_acc: 96.03703703703704, test_acc: 90.81481481481481
kernel: rbf, c: 3.4281124070022875, gamma: 0.08399837614544865, train_acc: 99.48148148148148, test_acc: 90.07407407407408
kernel: rbf, c: 3.299745354805679, gamma: 0.07726124488304548, train_acc: 99.14814814814815, test_acc: 90.96296296296296
kernel: rbf, c: 3.671146279305705, gamma: 0.0719766649928199, train_acc: 99.0, test_acc: 90.66666666666666
kernel: rbf, c: 3.987596583013969, gamma: 0.08432448509123278, train_acc: 99.62962962962963, test_acc: 89.48148148148148
kernel: rbf, c: 3.9871104088512364, gamma: 0.03641247462548823, train_acc: 95.77777777777777, test_acc: 90.51851851851852
kernel: rbf, c: 4.491540678518934, gamma: 0.03471866339596673, train_acc: 95.77777777777777, test_acc: 90.37037037037037
kernel: rbf, c: 4.580685462902133, gamma: 0.059421003811201877, train_acc: 98.59259259259258, test_acc: 90.96296296296296
kernel: rbf, c: 2.2205392594441906, gamma: 0.016509933415195587, train_acc: 88.33333333333333, test_acc: 86.81481481481481
kernel: rbf, c: 3.3056415338852148, gamma: 0.034386940979976, train_acc: 94.62962962962963, test_acc: 89.62962962962962
kernel: rbf, c: 3.5144469724789653, gamma: 0.02692326565130098, train_acc: 93.37037037037037, test_acc: 89.48148148148148
