kernel: rbf, c: 4.684626416313716, gamma: 0.057188979137602874, train_acc: 98.51851851851852, test_acc: 90.81481481481481
kernel: rbf, c: 4.977797001870781, gamma: 0.022372298802298764, train_acc: 93.18518518518518, test_acc: 89.62962962962962
kernel: rbf, c: 3.8907676923179535, gamma: 0.05459853828715689, train_acc: 97.85185185185186, test_acc: 90.66666666666666
kernel: rbf, c: 3.3622309771505003, gamma: 0.06425771540900116, train_acc: 98.14814814814815, test_acc: 91.11111111111111
kernel: rbf, c: 3.9014939560924136, gamma: 0.017646652691810982, train_acc: 90.77777777777779, test_acc: 87.85185185185185
kernel: rbf, c: 3.4028687525625587, gamma: 0.01646503790772774, train_acc: 89.62962962962962, test_acc: 87.4074074074074
kernel: rbf, c: 2.781222027663743, gamma: 0.019787016205173664, train_acc: 90.03703703703704, test_acc: 87.55555555555556
kernel: rbf, c: 3.921249716999021, gamma: 0.05605527047208103, train_acc: 97.96296296296296, test_acc: 90.66666666666666
kernel: rbf, c: 2.1926385572454836, gamma: 0.020929814500728283, train_acc: 89.74074074074075, test_acc: 87.70370370370371
kernel: rbf, c: 2.3980696352774524, gamma: 0.051800098982251706, train_acc: 96.0, test_acc: 90.66666666666666
kernel: rbf, c: 4.1636501682041605, gamma: 0.06834275592948885, train_acc: 99.11111111111111, test_acc: 90.81481481481481
kernel: rbf, c: 4.187547273715056, gamma: 0.040929146141807746, train_acc: 96.44444444444444, test_acc: 90.66666666666666
kernel: rbf, c: 4.581852804231458, gamma: 0.04610105082233373, train_acc: 97.44444444444444, test_acc: 90.37037037037037
kernel: rbf, c: 4.280186297267251, gamma: 0.03460053261551251, train_acc: 95.74074074074073, test_acc: 90.51851851851852
kernel: rbf, c: 4.829362211544394, gamma: 0.01720533850847957, train_acc: 91.25925925925927, test_acc: 88.0
kernel: rbf, c: 2.7726057066057774, gamma: 0.02855097838723107, train_acc: 92.88888888888889, test_acc: 89.33333333333333
kernel: rbf, c: 3.4500273629911433, gamma: 0.03489174637589771, train_acc: 94.88888888888889, test_acc: 89.77777777777777
kernel: rbf, c: 2.2604835667754024, gamma: 0.07918162389371346, train_acc: 98.14814814814815, test_acc: 90.81481481481481
kernel: rbf, c: 2.291181122693195, gamma: 0.02903240172174747, train_acc: 92.4074074074074, test_acc: 88.88888888888889
kernel: rbf, c: 4.952484673721696, gamma: 0.026598347239370126, train_acc: 94.37037037037037, test_acc: 89.48148148148148
kernel: rbf, c: 2.620600886312408, gamma: 0.030076303148716663, train_acc: 93.03703703703704, test_acc: 89.48148148148148
kernel: rbf, c: 4.700619240990204, gamma: 0.08189516937408002, train_acc: 99.77777777777777, test_acc: 89.77777777777777
kernel: rbf, c: 4.722932172358316, gamma: 0.05107532342586991, train_acc: 97.85185185185186, test_acc: 90.37037037037037
