kernel: rbf, c: 2.4281932004565143, gamma: 0.017732700636922297, train_acc: 89.22222222222223, test_acc: 87.1111111111111
kernel: rbf, c: 2.42710015262349, gamma: 0.0280725068179832, train_acc: 92.33333333333333, test_acc: 88.74074074074075
kernel: rbf, c: 3.0861855779927247, gamma: 0.013056105345896865, train_acc: 87.5925925925926, test_acc: 86.22222222222223
kernel: rbf, c: 4.116717146457015, gamma: 0.02055973202672632, train_acc: 92.03703703703704, test_acc: 88.14814814814815
kernel: rbf, c: 2.723979324867498, gamma: 0.030130695105159304, train_acc: 93.14814814814815, test_acc: 89.48148148148148
kernel: rbf, c: 2.7210907415003773, gamma: 0.07214664999285963, train_acc: 98.22222222222223, test_acc: 91.4074074074074
kernel: rbf, c: 4.62647084898856, gamma: 0.017630270842649464, train_acc: 91.2962962962963, test_acc: 88.0
kernel: rbf, c: 2.7091197601742065, gamma: 0.04447169168654309, train_acc: 95.62962962962963, test_acc: 90.51851851851852
kernel: rbf, c: 3.4444707951019558, gamma: 0.04311301460745021, train_acc: 96.11111111111111, test_acc: 90.81481481481481
kernel: rbf, c: 2.4047013522876477, gamma: 0.029823104735863318, train_acc: 92.7037037037037, test_acc: 89.48148148148148
kernel: rbf, c: 3.436490248343727, gamma: 0.02662099166423179, train_acc: 93.18518518518518, test_acc: 89.33333333333333
kernel: rbf, c: 4.534949774762599, gamma: 0.02072138959496992, train_acc: 92.14814814814815, test_acc: 89.03703703703704
kernel: rbf, c: 3.8377519596700695, gamma: 0.02125099437171528, train_acc: 92.0, test_acc: 88.14814814814815
kernel: rbf, c: 4.360376815487327, gamma: 0.06094394442021767, train_acc: 98.59259259259258, test_acc: 90.96296296296296
kernel: rbf, c: 3.954096095535072, gamma: 0.026454212956954958, train_acc: 93.44444444444444, test_acc: 89.48148148148148
kernel: rbf, c: 4.203285005533254, gamma: 0.02923345138851787, train_acc: 94.48148148148148, test_acc: 89.48148148148148
kernel: rbf, c: 4.975956462170031, gamma: 0.043302321365978405, train_acc: 97.37037037037038, test_acc: 90.22222222222223
kernel: rbf, c: 2.1677648538200267, gamma: 0.07613267739083619, train_acc: 97.85185185185186, test_acc: 90.81481481481481
kernel: rbf, c: 4.464283227926391, gamma: 0.017581544412160192, train_acc: 91.14814814814814, test_acc: 88.0
kernel: rbf, c: 3.5243122279249626, gamma: 0.02201633857074538, train_acc: 91.96296296296296, test_acc: 88.14814814814815
kernel: rbf, c: 2.6115662975924985, gamma: 0.018432672962639375, train_acc: 89.48148148148148, test_acc: 87.1111111111111
kernel: rbf, c: 4.486020874773224, gamma: 0.027523616943644122, train_acc: 94.25925925925925, test_acc: 89.48148148148148
kernel: rbf, c: 3.258010962617682, gamma: 0.08120326825106344, train_acc: 99.4074074074074, test_acc: 90.81481481481481
kernel: rbf, c: 2.5269598670027307, gamma: 0.0742279370529959, train_acc: 98.22222222222223, test_acc: 90.96296296296296
kernel: rbf, c: 3.235465930477198, gamma: 0.03021506158876328, train_acc: 93.77777777777779, test_acc: 89.77777777777777
kernel: rbf, c: 2.950416356719078, gamma: 0.04698747522100356, train_acc: 96.11111111111111, test_acc: 91.25925925925927
kernel: rbf, c: 4.0009737329525965, gamma: 0.07404230551566243, train_acc: 99.37037037037038, test_acc: 90.51851851851852
kernel: rbf, c: 4.83219644143819, gamma: 0.013581860648242764, train_acc: 89.48148148148148, test_acc: 87.70370370370371
kernel: rbf, c: 2.4961982215887213, gamma: 0.026746926987582843, train_acc: 92.03703703703704, test_acc: 88.74074074074075
kernel: rbf, c: 2.185800560180388, gamma: 0.01430434508143966, train_acc: 87.07407407407408, test_acc: 84.5925925925926
